bricklink_minifig_id,avg_price,min_price,max_price
sh0092,28.7480,15.6263,68.3100
sh0093,7.0544,1.8155,19.7200
sh0094,9.5845,4.9743,43.3100
sh0095,24.3215,8.5712,98.3100
sh0096,4.2766,1.0765,25.0400
sh0097,6.4440,1.8518,31.6527
sh0098,7.0308,3.6310,31.6500
sh0099,9.1479,3.6310,36.1700
sh0100,18.2624,10.2197,70.8100
sh0101,12.2996,5.4505,44.1800
sh0102,20.2878,10.9376,63.7200
sh0103,24.4228,9.3750,92.8200
sh0104,12.6259,5.2565,34.4400
sh0105,8.6525,2.9048,69.9900
sh0106,4.5978,0.3631,38.8600
sh0107,5.0309,0.7500,23.1646
sh0108,3.5484,0.9078,16.6300
sh0109,3.2506,0.8714,37.8100
sh0110,14.3324,5.0000,85.5000
sh0111,10.3505,3.5531,77.8727
sh0112,10.7347,5.3296,35.6500
sh0113,3.3569,0.4088,28.1700
sh0114,52.1957,17.5215,166.3100
sh0115,2.3927,0.6541,33.7688
sh0116,33.9172,17.7141,107.4800
sh0117,19.7340,8.1757,96.3400
sh0118,30.3624,5.9500,97.8300
sh0119,13.6804,7.2621,41.3900
sh0120,4.0898,1.4601,34.0000
sh0121,14.1109,3.1410,62.5400
sh0122,8.8402,2.9048,38.9500
sh0123,25.7311,14.5241,95.2500
sh0124,17.0143,9.0074,58.4400
sh0125,38.1450,14.5241,160.6900
sh0126,51.2541,29.6230,231.9100
sh0127,22.1912,10.5020,92.1800
sh0128,6.1848,2.7047,21.9100
sh0132,54.5099,24.5272,171.4200
sh0133,85.1056,44.1853,283.4800
sh0141,21.9812,13.5600,70.3600
sh0142,30.1965,13.3140,60.5200
sh0143,326.4280,189.6352,723.5500
sh0144,6.9759,1.5000,29.4600
sh0145,23.8330,4.5675,82.5000
sh0146,13.1582,5.3013,46.4400
sh0147,30.7780,11.9964,100.5200
sh0148,9.7684,4.6724,26.7900
sh0149,3.5028,1.6250,17.7400
sh0150,10.9989,5.8405,44.6900
sh0151,3.4033,1.0000,14.2600
sh0152,58.4803,40.3400,131.8200
sh0153,17.6654,10.0000,28.4905
sh0154,44.5258,21.7230,82.2600
sh0155,12.3140,5.0834,47.3700
sh0156,8.9818,1.9000,32.7000
sh0157,68.3815,21.0258,174.0100
sh0158,88.1477,32.1228,209.0100
sh0159,35.4798,16.2768,56.0000
sh0160,29.8516,17.0658,63.0400
sh0161,6.9348,3.0000,26.7500
sh0162,6.0851,2.5000,27.4800
sh0164,9.4109,4.0884,58.4400
sh0165,5.9891,3.5043,24.4200
sh0166,3.0720,0.4230,19.0000
sh0167,8.1861,2.2500,44.0100
sh0168,17.5539,3.6238,86.2100
sh0169,12.2112,4.6875,60.0000
sh0170,4.9632,1.4451,92.6900
sh0171,2.5256,0.6813,19.9900
sh0172,4.9578,1.3500,38.6100
sh0173,16.8422,7.3590,62.2950
sh0174,7.2398,2.1786,53.5600
sh0175,10.5762,3.9900,56.6900
sh0176,49.0038,19.6076,202.0800
sh0177,4.3088,1.5000,23.8300
sh0178,21.6063,10.5353,84.5200
sh0179,8.4208,4.3750,20.0000
sh0180,54.5896,30.3200,193.9200
sh0181,29.5261,10.1364,94.2200
sh0183,31.9733,24.9700,78.2200
sh0184,15.0011,6.8131,61.5700
sh0185,24.7170,14.0000,88.8700
sh0186,4.4788,1.0000,28.0000
sh0187,10.2867,5.7911,41.1300
sh0188,3.5632,1.1681,24.0600
sh0189,22.4187,13.6262,73.9600
sh0190,5.6761,0.7700,48.5900
sh0191,8.0093,4.0500,34.4700
sh0192,4.6399,1.8155,19.2700
sh0193,23.2410,12.7086,76.1700
sh0194,37.4769,8.5938,193.1300
sh0195,11.8166,5.6250,42.7800
sh0196,3.9448,1.0893,21.2300
sh0197,53.4235,25.4459,159.2600
sh0198,33.6791,15.0190,89.9900
sh0199,10.8072,4.7539,34.0900
sh0200,69.8805,23.7696,126.7300
sh0201,21.3071,12.6000,58.6800
sh0202,12.4682,5.4505,49.9900
sh0203,1.9461,0.7106,12.4500
sh0204,7.7824,3.5043,50.6000
sh0205,5.0495,1.8905,24.6900
sh0206,5.5583,2.8424,23.3100
sh0209,12.7631,7.4900,48.1700
sh0211,60.8633,33.7425,230.9700
sh0212,18.4438,6.4900,74.0000
sh0213,37.2216,21.7862,110.9600
sh0214,3.6527,1.4136,15.0000
sh0215,6.3095,2.4305,21.5600
sh0216,3.2958,1.4451,10.0900
sh0217,10.1342,3.7927,27.0000
sh0218,6.5852,2.9048,32.7800
sh0219,5.1427,1.7721,39.4900
sh0220,10.4698,5.4900,22.0630
sh0221,17.5037,8.7145,70.1100
sh0222,4.2710,1.9971,15.2500
sh0223,3.3019,1.3626,15.7900
sh0224,3.2149,1.5000,15.3400
sh0225,4.5636,2.7047,10.2470
sh0226,10.9537,4.9743,48.5600
sh0227,18.6505,8.3141,94.7200
sh0228,4.2406,1.9900,21.0000
sh0229,71.9027,24.8714,250.0800
sh0230,27.9220,14.9517,85.0000
sh0231,13.3642,5.1780,91.4700
sh0232,111.5876,71.0611,264.7500
sh0233,47.1061,23.8055,108.1700
sh0234,127.7833,63.9479,426.7900
sh0235,14.8771,7.6501,38.7100
sh0236,8.8076,3.9013,20.1800
sh0237,17.7624,8.9331,46.5200
sh0238,15.8006,9.9486,45.9100
sh0239,14.4303,6.5535,33.3300
sh0240,17.8445,7.6746,48.0900
sh0241,37.0199,22.5811,88.2700
sh0242,3.3343,0.9078,16.7300
sh0243,2.9342,1.0901,15.9300
sh0244,4.4211,1.7522,25.0000
sh0245,2.8260,1.0443,12.0000
sh0246,3.4675,1.1681,14.9500
sh0247,2.6061,0.9538,26.9900
sh0248,2.4120,0.5500,25.2600
sh0249,2.6135,0.9900,26.0100
sh0250,2.4615,0.6076,26.9900
sh0251,2.2022,0.5724,24.9900
sh0252,3.7536,1.0893,32.4900
sh0253,2.9334,0.9643,17.8800
sh0254,24.8108,9.4334,134.9600
sh0255,7.0443,3.9941,22.9600
sh0256,19.7517,7.5020,89.2200
sh0257,12.4834,7.6252,42.6200
sh0258,27.4584,14.5096,127.6500
sh0259,11.6751,2.3362,66.4400
sh0260,6.0180,0.9345,38.0000
sh0261,7.9534,3.2679,42.7800
sh0262,6.6092,2.5000,25.2300
sh0263,6.9437,2.0000,50.0500
sh0264,5.5056,1.8000,32.6900
sh0266,7.8096,4.2500,16.4950
sh0267,11.8004,3.5000,62.9500
sh0268,15.1829,7.2621,66.2900
sh0269,23.3998,9.4818,96.7500
sh0270,50.5763,33.5735,213.3750
sh0271,19.5563,11.6810,34.0000
sh0272,3.1925,1.5000,12.3800
sh0273,20.0929,13.6716,46.3000
sh0274,73.8706,53.1486,223.3700
sh0275,21.1396,13.0000,44.5300
sh0276,64.8798,36.7952,84.9588
sh0277,3.8412,2.0000,9.0147
sh0278,65.1786,29.4381,177.3900
sh0279,22.6509,8.0000,62.9000
sh0280,57.6746,32.6134,141.6800
sh0281,18.8998,10.8832,53.5900
sh0282,126.5013,80.0000,173.3900
sh0283,15.3049,6.2315,37.8200
sh0284,9.0785,2.4822,36.0400
sh0285,18.3472,9.5662,47.7000
sh0286,4.2923,1.4893,17.7400
sh0287,23.7810,11.3698,98.4800
sh0288,22.8975,10.1596,52.8700
sh0289,11.0125,5.4479,30.1900
sh0290,85.3452,40.8836,233.4900
sh0291,16.8021,2.9048,53.2700
sh0292,4.7711,2.0439,23.6500
sh0294,119.6567,65.0000,302.1300
sh0296,16.5028,7.0000,74.5000
sh0297,7.4933,3.0000,30.8600
sh0298,11.1606,5.5000,33.9200
sh0299,22.2237,6.9502,111.6500
sh0301,9.5059,5.3570,35.1300
sh0302,24.0196,7.2621,131.4800
sh0303,23.4321,10.8931,91.0200
sh0305,6.0295,2.4900,30.9900
sh0306,6.3695,3.0000,23.1424
sh0307,9.3322,3.9900,30.9600
sh0308,28.8159,11.0746,66.9100
sh0309,9.1259,4.6469,21.2200
sh0310,19.7014,6.2886,50.0000
sh0311,20.5625,10.2185,68.0629
sh0312,4.9573,1.3523,315.0000
sh0313,22.5942,11.4474,60.8000
sh0314,5.8922,2.3582,32.2800
sh0315,6.2947,1.4524,51.0000
sh0316,3.9359,1.0000,25.0000
sh0318,3.1435,0.9271,24.9900
sh0319,5.8998,1.6340,38.0000
sh0320,2.3512,0.8800,25.9900
sh0321,117.0080,80.9073,236.8400
sh0322,7.8163,2.9048,26.4000
sh0323,9.0768,3.0381,36.3103
sh0324,9.1891,4.8000,25.3900
sh0325,6.3322,2.7256,21.7000
sh0326,6.7378,3.5000,21.0000
sh0327,54.4564,35.4000,174.1100
sh0328,18.5075,9.2163,51.6600
sh0329,3.3193,1.4500,32.9900
sh0330,6.1788,2.0000,29.9900
sh0331,5.4748,2.7252,15.3800
sh0332,8.2476,3.4070,34.2100
sh0333,6.7872,3.0000,13.6126
sh0334,10.4154,2.0000,39.9900
sh0335,10.3301,4.2141,21.8500
sh0336,4.3550,1.7083,12.4100
sh0337,14.1074,6.5000,40.8105
sh0338,8.0525,3.9941,20.7400
sh0339,58.4497,35.0000,88.5700
sh0340,47.7365,28.0000,65.9900
sh0341,9.0183,4.7203,29.9200
sh0342,27.4549,17.9900,60.2400
sh0343,7.1009,2.7252,25.4300
sh0344,9.0158,3.9941,20.4200
sh0345,22.7791,13.9900,34.9900
sh0346,8.5179,5.0000,14.9900
sh0347,11.6834,4.9019,39.5900
sh0348,4.0475,1.3626,29.9900
sh0349,7.4393,3.8547,23.5500
sh0350,4.0642,1.2857,16.8100
sh0351,6.7463,3.5531,23.3620
sh0352,5.0213,2.0303,11.5800
sh0353,5.4670,2.3362,39.9900
sh0354,4.8292,2.0000,29.9900
sh0355,4.9617,2.3710,32.6000
sh0356,4.6619,2.5698,30.9900
sh0357,2.6950,0.5841,11.0700
sh0358,3.5012,1.8155,15.3000
sh0359,5.7659,3.6518,14.2300
sh0360,2.6153,0.7106,19.9900
sh0361,5.3236,2.1605,29.9900
sh0362,8.2260,2.5698,56.0000
sh0363,4.1411,2.0460,22.9600
sh0364,5.2498,2.4134,22.2300
sh0365,8.9526,3.3376,33.4500
sh0366,7.3520,3.5000,33.2132
sh0367,9.8700,4.5556,43.7800
sh0368,17.7858,7.2621,77.0500
sh0369,19.1315,7.2548,77.5050
sh0370,38.6516,17.2767,139.3700
sh0371,27.1811,14.5241,89.7400
sh0372,22.6318,12.0922,98.6600
sh0373,32.7333,16.1964,161.3800
sh0374,4.3159,1.2264,29.9900
sh0375,15.6887,7.9900,86.2600
sh0376,9.8917,4.3500,30.5100
sh0377,24.4095,6.8131,50.0000
sh0378,8.0420,4.0040,28.0000
sh0379,47.7218,22.3653,211.5600
sh0380,7.9618,3.3343,32.8800
sh0381,9.3547,2.0963,38.8500
sh0382,9.7847,6.3212,31.7700
sh0383,11.9066,3.0000,83.3100
sh0384,5.2401,0.5000,44.4400
sh0385,11.6740,5.1362,50.7900
sh0386,11.5187,3.4751,56.3400
sh0387,35.8909,14.8933,153.8400
sh0388,11.1849,4.0922,39.3000
sh0389,14.0196,5.4505,55.3000
sh0390,15.5045,7.5435,36.5300
sh0391,19.8244,8.1767,79.3100
sh0393,34.0751,17.7120,97.5800
sh0394,13.3865,10.1669,37.8000
sh0395,50.8593,24.2189,192.5700
sh0396,23.9310,12.3342,68.0629
sh0397,46.2952,23.8739,210.4200
sh0398,44.0640,30.3706,79.8500
sh0399,9.9941,5.9900,16.3514
sh0400,9.2291,5.5835,12.0000
sh0401,7.5235,3.7320,15.0000
sh0402,6.0740,2.3362,31.0600
sh0403,7.3258,2.5231,44.8700
sh0404,5.5210,2.9018,24.9900
sh0405,22.8587,9.8764,93.5600
sh0406,56.8434,33.3988,166.8400
sh0407,10.3593,4.2637,40.5200
sh0408,3.9844,0.5000,17.4400
sh0409,19.4599,10.0150,75.6900
sh0410,10.3742,5.4505,36.9000
sh0411,20.5449,8.1650,80.6900
sh0412,22.4563,14.5241,73.8400
sh0413,52.3045,23.3620,156.1700
sh0414,136.7149,45.0000,267.0927
sh0415,5.2601,2.3438,29.9900
sh0416,17.0291,8.6767,33.6024
sh0417,17.6158,8.9136,57.2300
sh0419,10.2905,5.1098,38.8200
sh0420,6.5823,0.6813,35.0000
sh0421,3.2676,0.5900,16.0000
sh0422,4.1016,1.0000,17.8400
sh0424,19.7386,10.0777,52.5500
sh0425,3.2796,1.5670,12.2500
sh0426,4.2108,2.3892,16.7100
sh0429,7.4562,2.5890,29.7900
sh0430,4.5700,2.1786,25.9900
sh0431,4.2094,1.6071,15.0000
sh0432,5.1561,2.1786,24.9900
sh0433,5.0634,1.8155,14.6650
sh0435,112.9926,46.4554,193.4501
sh0436,46.1525,31.2501,151.8700
sh0437,18.3426,7.2621,76.4900
sh0438,31.6001,14.0626,80.1960
sh0439,4.6758,1.6353,15.9300
sh0440,128.0795,80.8533,250.2900
sh0442,99.2389,63.9479,196.0553
sh0443,111.1750,77.6012,288.6300
sh0444,86.7865,32.6810,290.2100
sh0445,309.6972,204.3931,485.7100
sh0446,48.4793,28.0475,76.9600
sh0447,10.1316,4.3345,42.0200
sh0448,17.3437,8.7608,62.4600
sh0449,70.7003,32.5900,102.1300
sh0450,64.9930,32.6793,115.0000
sh0452,65.1064,42.6799,212.4900
sh0453,15.8165,7.9439,34.3000
sh0454,35.2668,17.4289,59.2000
sh0455,81.4024,52.3894,97.2404
sh0456,21.6285,11.1449,62.3500
sh0457,39.6906,10.7141,99.9900
sh0458,4.6440,2.1510,18.4000
sh0459,3.9304,1.9285,14.9500
sh0460,10.9867,6.4284,32.2800
sh0461,64.9838,35.0314,174.1800
sh0462,7.9968,3.9941,18.6600
sh0463,10.3028,5.6000,26.8500
sh0464,3.8636,1.0000,11.7300
sh0465,44.9838,25.1543,122.5900
sh0466,5.3314,0.9900,24.6900
sh0467,8.2868,2.8961,39.0300
sh0468,10.7814,5.8800,37.3500
sh0469,19.2666,10.0000,77.6700
sh0470,12.5542,7.2900,40.8400
sh0471,92.1579,29.2025,420.0900
sh0472,15.0410,10.0000,27.2388
sh0473,8.6067,3.5417,66.9300
sh0474,3.6322,2.2756,13.2200
sh0475,2.5995,1.3095,6.1671
sh0476,4.9351,1.1875,30.2600
sh0477,8.9491,2.0000,59.3000
sh0478,6.7306,1.0000,86.2400
sh0479,7.5192,3.4066,23.4502
sh0480,3.5394,1.6340,14.9500
sh0481,6.3949,2.1428,24.9700
sh0482,3.7194,1.4524,15.6900
sh0483,4.6133,3.2893,9.9450
sh0484,2.9698,1.4601,11.4900
sh0485,4.1346,1.8750,12.1800
sh0486,5.8586,2.5000,18.1228
sh0487,36.4996,22.0000,47.1800
sh0488,87.4514,23.7696,116.8101
sh0489,4.6791,3.0581,17.7400
sh0490,76.7617,37.9270,119.7500
sh0491,24.2050,9.6002,67.5200
sh0492,3.4885,1.5125,9.5247
sh0493,3.5768,1.2849,22.1100
sh0494,4.1502,1.4800,30.0100
sh0495,5.4788,2.0439,18.9132
sh0496,6.3083,1.7405,35.0000
sh0498,35.2150,16.8940,104.0000
sh0499,5.2600,1.7765,25.2000
sh0500,4.8430,1.0659,39.9900
sh0501,6.5319,2.0000,35.8200
sh0502,4.3508,1.8000,25.0000
sh0503,3.5652,0.7500,25.4900
sh0504,23.9911,11.6810,124.8150
sh0505,2.2639,0.3631,20.9000
sh0506,11.1044,4.2856,53.9200
sh0507,38.3477,17.5098,110.9600
sh0508,8.3957,4.2281,32.6400
sh0509,18.7975,8.8000,94.6100
sh0510,39.1674,7.8125,254.8155
sh0511,29.4901,17.9400,111.9150
sh0512,5.8491,2.0439,23.3100
sh0513,3.3069,1.0901,20.6614
sh0514,9.2885,4.6724,48.6129
sh0515,4.2231,1.3490,10.0000
sh0516,21.0905,12.0000,97.2200
sh0517,15.5319,9.8000,29.9800
sh0518,9.0471,1.8000,24.7900
sh0519,12.7152,8.1122,42.7800
sh0520,0.0000,0.0000,0.0000
sh0522,20.9589,9.3448,47.4900
sh0523,9.2218,5.8673,22.9000
sh0524,20.3199,8.0000,75.8300
sh0525,14.9233,4.0000,68.0500
sh0526,34.5506,23.1646,107.1300
sh0527,40.6781,28.5800,70.2900
sh0528,6.3516,2.3438,36.8314
sh0529,7.5242,2.6785,21.9900
sh0530,6.7826,2.6680,16.9500
sh0531,3.5604,2.1668,7.0086
sh0532,51.9501,20.2851,75.0000
sh0533,9.5810,0.9900,48.3500
sh0535,136.9040,50.0632,399.6900
sh0536,2.9305,0.6813,15.0000
sh0537,19.7590,9.8203,77.9100
sh0538,5.1644,1.0000,17.0328
sh0539,43.8456,17.9688,184.4400
sh0540,7.0778,2.5000,50.4400
sh0541,10.0592,7.0387,39.8400
sh0542,3.0368,0.4088,10.9540
sh0543,9.5966,4.4568,33.7400
sh0544,3.6727,1.0000,12.0000
sh0545,4.7961,1.3626,27.4504
sh0546,2.1953,0.3631,12.0100
sh0547,3.8455,2.5032,8.4600
sh0548,7.1042,3.9500,29.0250
sh0549,19.1226,9.3448,40.2810
sh0550,13.6924,6.0000,25.9030
sh0551,66.0457,10.5353,182.0300
sh0552,5.2772,2.8808,29.2025
sh0553,13.2377,4.6724,34.4898
sh0554,2.9411,1.0000,20.0000
sh0555,4.5459,1.8905,25.0000
sh0556,18.4646,11.5141,73.6200
sh0557,5.9642,2.0000,28.0000
sh0559,5.0137,2.8685,18.9900
sh0560,5.1576,2.1786,25.0400
sh0561,2.5994,0.9900,10.6592
sh0562,1.9944,0.6250,8.0400
sh0563,6.4448,2.2500,28.1700
sh0564,9.5181,4.0000,42.5200
sh0565,11.3591,5.4094,59.9900
sh0566,8.5082,4.3572,29.7400
sh0567,8.1182,4.0000,33.0000
sh0568,2.4431,0.5942,20.0000
sh0569,9.5255,1.0000,34.9800
sh0570,7.4726,3.4926,32.5200
sh0571,3.8652,2.0679,15.3000
sh0572,7.7843,2.6049,421.2000
sh0573,9.2510,4.0980,45.0000
sh0574,5.8148,2.8034,22.1600
sh0575,6.4126,2.9048,19.8900
sh0576,21.8476,13.5000,92.5900
sh0577,20.6975,11.7712,85.7000
sh0578,12.8039,6.4454,56.6900
sh0579,2.1973,0.9078,8.8700
sh0580,5.7143,2.1786,15.0000
sh0581,7.1968,4.1597,17.0200
sh0582,19.6351,11.6070,40.8105
sh0583,4.2410,1.7233,15.5100
sh0584,26.6032,14.0626,123.8200
sh0586,16.6720,10.3294,46.5700
sh0587,6.6037,3.4258,58.0000
sh0588,4.2095,1.0820,17.4000
sh0589,4.3376,2.1428,26.1500
sh0590,3.8126,0.9345,14.6800
sh0591,45.7459,18.5114,187.1300
sh0592,13.0416,3.9715,31.0300
sh0593,4.5912,1.9345,23.2500
sh0594,54.5608,25.4929,161.0400
sh0595,88.0905,37.6792,177.7400
sh0596,7.2085,4.0540,23.3400
sh0598,4.9607,2.3362,28.5028
sh0599,23.8201,11.7712,97.6350
sh0600,5.3001,2.6143,15.6800
sh0601,7.6631,3.5000,22.9200
sh0602,16.9279,8.3978,78.1900
sh0605,3.3277,1.6340,12.0800
sh0606,8.5915,2.7500,29.7500
sh0607,31.5527,19.5313,103.0800
sh0608,50.3798,31.9775,103.5300
sh0609,19.5357,12.9500,45.2100
sh0610,29.2143,18.0000,82.3400
sh0611,26.5403,16.6788,92.7800
sh0612,3.3706,0.8527,20.3567
sh0613,3.6298,1.0938,86.9913
sh0615,16.4582,9.6516,65.4200
sh0616,12.7049,7.9520,36.4900
sh0617,4.1138,2.0439,15.7500
sh0618,18.0753,8.0355,58.4500
sh0620,8.5337,3.8393,28.6200
sh0621,5.4182,3.7866,18.4300
sh0622,9.3688,1.3626,39.6000
sh0623,4.5438,2.3362,17.5700
sh0624,2.3648,0.8000,12.0000
sh0625,5.8922,2.5000,26.0900
sh0626,13.1355,7.4875,53.5600
sh0627,4.7060,2.5199,15.0000
sh0628,3.7247,2.3616,6.5770
sh0629,7.1293,2.8405,30.9600
sh0630,20.1875,13.4179,47.7900
sh0631,15.5790,8.0000,29.4791
sh0632,4.3513,1.4379,20.4500
sh0633,17.9757,8.7145,46.0100
sh0634,8.9495,5.8096,14.0000
sh0635,5.0903,2.9141,14.7300
sh0636,3.0726,1.8736,9.5000
sh0637,4.1483,2.2661,10.9540
sh0638,14.4894,8.8826,29.9900
sh0639,3.8845,1.4601,35.6093
sh0640,12.4798,8.0062,28.7500
sh0641,5.9682,3.7406,20.4393
sh0642,11.9608,8.8344,29.9908
sh0643,24.9012,15.0000,55.1861
sh0644,6.6488,4.0246,21.5300
sh0645,4.8315,1.4716,22.1000
sh0646,9.7665,3.4751,35.4500
sh0647,3.5361,1.0938,11.3300
sh0648,4.5211,1.8750,15.0000
sh0649,4.7155,3.3736,12.8103
sh0650,17.5608,9.0000,44.1700
sh0651,5.8535,3.1188,19.7000
sh0652,6.5689,3.0020,21.9800
sh0653,3.1715,1.5523,8.0000
sh0654,24.1664,9.8109,64.0900
sh0655,35.3066,16.3184,71.4600
sh0656,28.7945,17.1010,42.9900
sh0657,5.9935,3.3443,17.7400
sh0658,6.4003,3.5043,28.0000
sh0659,112.8509,81.2764,148.8500
sh0660,34.9114,14.2122,123.3600
sh0661,14.8127,9.5758,39.9900
sh0662,5.6670,2.9203,19.5800
sh0663,4.6004,2.6925,22.1900
sh0664,6.5778,3.9215,26.9550
sh0665,7.7311,3.2072,27.3100
sh0666,4.2989,2.0491,16.4800
sh0667,23.3785,14.0350,54.6200
sh0668,2.7849,1.5000,10.1200
sh0669,3.4922,1.6267,29.9900
sh0671,37.1290,21.0258,93.4500
sh0672,28.1745,15.9970,62.8400
sh0673,5.9402,4.4980,8.1757
sh0674,13.0933,7.1944,32.5000
sh0675,47.4265,26.3960,76.9200
sh0676,44.2649,44.2649,44.2649
sh0677,19.8900,19.8900,19.8900
sh0678,5.5339,3.1250,24.7500
sh0679,4.8295,1.8940,25.9900
sh0680,4.5142,2.7252,19.1850
sh0681,10.2585,6.0000,35.0430
sh0682,5.8242,1.3626,28.0000
sh0683,6.2328,3.4070,14.9228
sh0684,2.3552,0.5450,12.9950
sh0685,8.1966,4.1931,39.2850
sh0686,4.3499,2.0439,17.4900
sh0687,6.0287,3.4900,23.9000
sh0688,6.0291,3.0487,49.9200
sh0689,161.7455,100.1264,214.9700
sh0690,6.2137,2.4822,22.9600
sh0691,28.8739,17.4631,61.3179
sh0692,7.1393,4.3387,18.5100
sh0693,15.3120,10.9334,36.3300
sh0695,6.4190,3.2500,21.9900
sh0696,3.4938,2.0439,11.7600
sh0697,17.9335,9.0776,28.5100
sh0698,13.6891,7.2257,27.7500
sh0699,4.9246,3.0000,16.6700
sh0700,3.1788,1.7986,15.0000
sh0701,3.9514,2.0439,21.0000
sh0702,4.1893,1.9971,14.8900
sh0703,26.4662,13.7252,49.9900
sh0704,7.1592,2.3245,28.0000
sh0705,4.7600,2.4871,6.9500
sh0706,6.1119,3.5000,10.0000
sh0707,5.2387,3.2415,19.1400
sh0708,4.6386,2.8976,19.5600
sh0709,6.9355,4.2566,29.9900
sh0710,6.7255,3.3000,19.9900
sh0711,7.0620,5.0000,29.9900
sh0712,12.5626,9.2673,20.0000
sh0713,19.6595,14.1029,29.2590
sh0714,4.8098,2.4629,14.9900
sh0715,21.0923,12.7910,31.6380
sh0716,3.5376,2.0250,8.1621
sh0717,3.5064,1.3306,14.9900
sh0718,4.3690,1.8518,15.0000
sh0719,3.5652,2.1786,14.9900
sh0720,3.5190,2.1786,14.9900
sh0721,3.2715,2.1786,12.0000
sh0722,49.1335,36.3030,61.3179
sh0723,7.0384,4.5416,19.9900
sh0724,45.9288,22.9075,61.3179
sh0725,3.1174,2.1026,14.9900
sh0726,3.7298,2.1900,15.0000
sh0727,13.3373,7.5927,39.9900
sh0728,3.7582,1.9531,18.0000
sh0729,6.1503,3.1539,17.5393
sh0730,2.0589,0.7262,25.0000
sh0731,5.6217,2.7850,20.0000
sh0732,5.1467,2.1060,15.0000
sh0733,15.6161,10.5300,40.0000
sh0734,4.4856,2.0439,12.3500
sh0735,2.8216,0.9078,15.0000
sh0736,3.6670,1.5000,15.0000
sh0737,2.7708,1.3626,15.0000
sh0738,4.6351,2.3245,12.7839
sh0739,6.3087,1.5000,13.9300
sh0740,2.7004,1.0000,11.3300
sh0741,4.4008,2.4900,19.9900
sh0742,4.4142,2.2500,15.0000
sh0743,6.0476,3.1375,22.9500
sh0744,8.2483,4.5944,20.0000
sh0745,5.1632,2.5064,16.4150
sh0746,12.4557,4.5870,40.7200
sh0747,3.6629,1.3100,13.7100
sh0748,4.6261,2.3362,18.1200
sh0749,7.5618,3.8716,32.2500
sh0750,11.7082,6.2500,35.9700
sh0751,5.4724,3.5702,10.4700
sh0752,4.8951,1.5000,16.2750
sh0753,9.0134,5.0000,14.5169
sh0754,1.8342,0.6813,7.0086
sh0755,9.7806,6.7151,16.2152
sh0762,8.0252,4.4900,36.1800
sh0763,7.0988,4.0000,20.9800
sh0764,2.0471,0.7262,6.5000
sh0765,3.5357,1.4212,12.2636
sh0766,3.1915,1.4212,7.9950
sh0767,2.9425,1.3431,9.5000
sh0768,4.5115,2.4871,12.7976
sh0769,2.2703,0.9665,6.7995
sh0770,7.4104,4.3805,29.9250
sh0771,7.2812,4.6190,27.4050
sh0772,5.4588,2.4900,15.4100
sh0773,8.7480,3.6310,30.0000
sh0774,7.3768,3.4926,15.8100
sh0775,6.6210,3.8431,15.7040
sh0776,3.3025,1.3808,9.5600
sh0777,6.8556,4.4000,28.0000
sh0778,5.5228,2.2396,28.0000
sh0779,2.9182,1.5625,6.8131
sh0780,15.3199,8.0000,80.5850
sh0781,8.7020,4.4785,14.7400
sh0782,4.6806,2.5406,20.4257
sh0783,7.4184,3.5654,15.9600
sh0784,5.9143,4.5000,9.0000
sh0785,8.3168,5.8024,15.0000
sh0786,4.9890,2.1786,20.0400
sh0787,8.0769,5.2999,15.3420
sh0788,3.0718,1.2264,9.5000
sh0789,5.9822,3.5459,12.5000
sh0790,5.3100,1.5185,24.3900
sh0791,33.9831,26.8547,56.0000
sh0792,49.2756,29.4281,106.1500
sh0793,3.6734,2.1637,6.4246
sh0794,5.7980,3.0000,10.0800
sh0795,6.9927,2.9900,33.6900
sh0796,8.2193,3.4959,77.0000
sh0797,2.9029,1.1681,15.0000
sh0798,5.6797,2.5192,17.5300
sh0799,13.9776,8.2500,24.5135
sh0800,2.7367,0.6074,6.0330
sh0801,4.2819,2.8142,7.4800
sh0802,3.8706,1.5625,23.4134
sh0803,2.7876,1.2849,11.1400
sh0804,5.2208,2.9048,14.9888
sh0805,5.9742,3.5452,15.0000
sh0806,5.9154,2.9687,16.0000
sh0807,3.5258,1.2411,15.0000
sh0808,3.2031,1.4212,5.4505
sh0809,5.3376,2.5301,10.5129
sh0810,5.1671,2.5000,8.9900
sh0811,4.0857,1.6645,15.0000
sh0812,2.7315,1.2500,11.2350
sh0813,3.4722,1.3626,9.1800
sh0814,5.2939,3.0600,15.6000
sh0815,4.3771,2.6563,10.0000
sh0816,6.6718,3.9426,28.0000
sh0818,5.6545,4.0805,7.2422
sh0819,8.0536,4.0000,29.0482
sh0820,7.5839,6.2961,9.2658
sh0821,12.8537,7.2500,52.2000
sh0822,3.7159,2.1960,10.3039
sh0823,10.4232,5.0000,38.8950
sh0824,7.8477,4.8366,29.0482
sh0825,6.9319,3.1200,28.0000
sh0826,2.8601,1.1681,11.4000
sh0827,5.2517,3.9038,13.5016
sh0828,7.7868,5.1964,16.0000
sh0829,8.9451,6.0142,20.0000
sh0830,8.5884,5.3824,28.0000
sh0831,8.2635,5.8171,17.7653
sh0832,10.3496,6.7450,23.0000
sh0833,7.8519,5.3600,17.0547
sh0838,6.8623,4.0000,30.2250
sh0839,3.2738,1.6351,8.8284
sh0840,3.6632,1.5500,9.5000
sh0841,5.2571,3.0000,11.7240
